gene	cell_type	disease_state	n_cells	mean	median	pct_expressing	n_nonzero
HLA-DQA1	endothelial cell	T2D	1250	0.052000001072883606	0.0	3.36	42
HLA-DQA1	epsilon cell	AAB	35	0.0	0.0	0.0	0
HLA-DQA1	epsilon cell	Control	97	0.0	0.0	0.0	0
HLA-DQA1	epsilon cell	T1D	41	0.0	0.0	0.0	0
HLA-DQA1	epsilon cell	T2D	23	0.0	0.0	0.0	0
HLA-DQA1	leukocyte	AAB	136	2.3602941036224365	0.0	47.794117647058826	65
HLA-DQA1	leukocyte	Control	529	1.5765595436096191	1.0	52.55198487712666	278
HLA-DQA1	leukocyte	T1D	229	1.3886462450027466	0.0	30.131004366812224	69
HLA-DQA1	leukocyte	T2D	304	2.6940789222717285	1.0	66.44736842105263	202
HLA-DQA1	mesenchymal cell	AAB	1571	0.005728835240006447	0.0	0.5728835136855506	9
HLA-DQA1	mesenchymal cell	Control	4411	0.00974835641682148	0.0	0.4534119247336205	20
HLA-DQA1	mesenchymal cell	T1D	1132	0.0035335689317435026	0.0	0.26501766784452296	3
HLA-DQA1	mesenchymal cell	T2D	2473	0.0210270918905735	0.0	0.44480388192478765	11
HLA-DQA1	unknown	AAB	901	0.01997780241072178	0.0	1.2208657047724751	11
HLA-DQA1	unknown	Control	3424	0.027161214500665665	0.0	1.4310747663551402	49
HLA-DQA1	unknown	T1D	1206	0.046434495598077774	0.0	1.4925373134328357	18
HLA-DQA1	unknown	T2D	1828	0.031181618571281433	0.0	1.6411378555798686	30
HLA-DQB1	PP cell	AAB	447	0.0044742729514837265	0.0	0.44742729306487694	2
HLA-DQB1	PP cell	Control	1402	0.004279600456357002	0.0	0.42796005706134094	6
HLA-DQB1	PP cell	T1D	362	0.0	0.0	0.0	0
HLA-DQB1	PP cell	T2D	614	0.004885993432253599	0.0	0.4885993485342019	3
HLA-DQB1	acinar cell	AAB	6645	0.007072987034916878	0.0	0.4966139954853273	33
HLA-DQB1	acinar cell	Control	25693	0.017086366191506386	0.0	1.1870937609465613	305
HLA-DQB1	acinar cell	T1D	11264	0.0057705966755747795	0.0	0.4971590909090909	56
HLA-DQB1	acinar cell	T2D	15892	0.039390888065099716	0.0	2.277875660709791	362
HLA-DQB1	alpha cell	AAB	8759	0.0031967118848115206	0.0	0.26258705331658866	23
HLA-DQB1	alpha cell	Control	31545	0.005642732605338097	0.0	0.46917102551909967	148
HLA-DQB1	alpha cell	T1D	8175	0.0014678898733109236	0.0	0.09785932721712538	8
HLA-DQB1	alpha cell	T2D	16634	0.021762654185295105	0.0	1.4067572441986294	234
HLA-DQB1	beta cell	AAB	8523	0.00879971869289875	0.0	0.6687785990848293	57
HLA-DQB1	beta cell	Control	27160	0.06273932009935379	0.0	5.1141384388807065	1389
HLA-DQB1	beta cell	T1D	715	0.18601398169994354	0.0	10.76923076923077	77
HLA-DQB1	beta cell	T2D	8161	0.09557652473449707	0.0	6.898664379365274	563
HLA-DQB1	delta cell	AAB	655	0.004580152686685324	0.0	0.45801526717557256	3
HLA-DQB1	delta cell	Control	3358	0.011316259391605854	0.0	0.9231685527099465	31
HLA-DQB1	delta cell	T1D	737	0.016282225027680397	0.0	1.2211668928086838	9
HLA-DQB1	delta cell	T2D	919	0.023939063772559166	0.0	1.958650707290533	18
HLA-DQB1	duct epithelial cell	AAB	3313	0.06036824733018875	0.0	4.165408994868699	138
HLA-DQB1	duct epithelial cell	Control	6724	0.10856632888317108	0.0	7.629387269482452	513
HLA-DQB1	duct epithelial cell	T1D	5311	0.03690453618764877	0.0	2.4854076445113913	132
HLA-DQB1	duct epithelial cell	T2D	4877	0.11708017438650131	0.0	7.566126717244208	369
HLA-DQB1	endothelial cell	AAB	913	0.11062431335449219	0.0	8.543263964950713	78
HLA-DQB1	endothelial cell	Control	2744	0.123906709253788	0.0	9.548104956268222	262
HLA-DQB1	endothelial cell	T1D	945	0.1587301641702652	0.0	13.756613756613756	130
HLA-DQB1	endothelial cell	T2D	1250	0.18160000443458557	0.0	13.44	168
HLA-DQB1	epsilon cell	AAB	35	0.05714285746216774	0.0	5.714285714285714	2
HLA-DQB1	epsilon cell	Control	97	0.04123711213469505	0.0	4.123711340206185	4
HLA-DQB1	epsilon cell	T1D	41	0.0	0.0	0.0	0
HLA-DQB1	epsilon cell	T2D	23	0.0	0.0	0.0	0
HLA-DQB1	leukocyte	AAB	136	1.9558823108673096	1.0	55.14705882352941	75
HLA-DQB1	leukocyte	Control	529	2.2703213691711426	1.0	62.003780718336486	328
HLA-DQB1	leukocyte	T1D	229	1.0917030572891235	0.0	41.48471615720524	95
HLA-DQB1	leukocyte	T2D	304	2.7828948497772217	1.0	67.10526315789474	204
HLA-DQB1	mesenchymal cell	AAB	1571	0.012094207108020782	0.0	0.9548058561425843	15
HLA-DQB1	mesenchymal cell	Control	4411	0.032872363924980164	0.0	2.2443890274314215	99
HLA-DQB1	mesenchymal cell	T1D	1132	0.035335689783096313	0.0	2.2968197879858656	26
HLA-DQB1	mesenchymal cell	T2D	2473	0.02871006913483143	0.0	1.5770319450060657	39
HLA-DQB1	unknown	AAB	901	0.022197557613253593	0.0	1.8867924528301887	17
HLA-DQB1	unknown	Control	3424	0.03884345665574074	0.0	2.4824766355140184	85
HLA-DQB1	unknown	T1D	1206	0.05638474225997925	0.0	2.6533996683250414	32
HLA-DQB1	unknown	T2D	1828	0.03555798530578613	0.0	2.6805251641137855	49
HLA-DRB1	PP cell	AAB	447	0.0044742729514837265	0.0	0.22371364653243847	1
HLA-DRB1	PP cell	Control	1402	0.0014265335630625486	0.0	0.14265335235378032	2
HLA-DRB1	PP cell	T1D	362	0.005524862091988325	0.0	0.5524861878453038	2
HLA-DRB1	PP cell	T2D	614	0.014657980762422085	0.0	0.4885993485342019	3
HLA-DRB1	acinar cell	AAB	6645	0.06516177207231522	0.0	2.9044394281414596	193
HLA-DRB1	acinar cell	Control	25693	0.08368037641048431	0.0	3.514575954540147	903
HLA-DRB1	acinar cell	T1D	11264	0.045809660106897354	0.0	2.5923295454545454	292
HLA-DRB1	acinar cell	T2D	15892	0.12748552858829498	0.0	5.581424616159074	887
HLA-DRB1	alpha cell	AAB	8759	0.0027400387916713953	0.0	0.20550291129124326	18
HLA-DRB1	alpha cell	Control	31545	0.0038040895015001297	0.0	0.3170074496750674	100
HLA-DRB1	alpha cell	T1D	8175	0.006972476840019226	0.0	0.3547400611620795	29
HLA-DRB1	alpha cell	T2D	16634	0.012083684094250202	0.0	0.8055789347120356	134
HLA-DRB1	beta cell	AAB	8523	0.033204272389411926	0.0	1.8420743869529508	157
HLA-DRB1	beta cell	Control	27160	0.007805596571415663	0.0	0.6075110456553756	165
HLA-DRB1	beta cell	T1D	715	0.26433566212654114	0.0	8.951048951048952	64
