gene	cell_type	AAB_vs_Control	tau	top_celltype	above_floor	call	is_called_ct	confident_call
CTRB2	leukocyte	0.21308451890945435	0.8507401779160778	acinar cell	True	acinar cell	False	True
CTRB2	mesenchymal cell	0.2032058835029602	0.8507401779160778	acinar cell	True	acinar cell	False	True
CTRB2	unknown	0.12493434548377991	0.8507401779160778	acinar cell	True	acinar cell	False	True
GATA3	PP cell	0.0	0.8491685298825988	endothelial cell	False	below detection	False	False
GATA3	acinar cell	0.00022686217562295496	0.8491685298825988	endothelial cell	False	below detection	False	False
GATA3	alpha cell	0.0007771129603497684	0.8491685298825988	endothelial cell	False	below detection	False	False
GATA3	beta cell	3.114360151812434e-05	0.8491685298825988	endothelial cell	False	below detection	False	False
GATA3	delta cell	0.0	0.8491685298825988	endothelial cell	False	below detection	False	False
GATA3	duct epithelial cell	-0.0010727073531597853	0.8491685298825988	endothelial cell	False	below detection	False	False
GATA3	endothelial cell	0.012191308662295341	0.8491685298825988	endothelial cell	False	below detection	True	False
GATA3	epsilon cell	0.0	0.8491685298825988	endothelial cell	False	below detection	False	False
GATA3	leukocyte	0.0	0.8491685298825988	endothelial cell	False	below detection	False	False
GATA3	mesenchymal cell	-0.0018169785616919398	0.8491685298825988	endothelial cell	False	below detection	False	False
GATA3	unknown	0.0012596214655786753	0.8491685298825988	endothelial cell	False	below detection	False	False
KCNQ1DN	PP cell	0.0	0.8479455658460789	endothelial cell	False	below detection	False	False
KCNQ1DN	acinar cell	-2.011658580158837e-05	0.8479455658460789	endothelial cell	False	below detection	False	False
KCNQ1DN	alpha cell	-1.3827821021550335e-05	0.8479455658460789	endothelial cell	False	below detection	False	False
KCNQ1DN	beta cell	-4.9209920689463615e-05	0.8479455658460789	endothelial cell	False	below detection	False	False
KCNQ1DN	delta cell	0.0	0.8479455658460789	endothelial cell	False	below detection	False	False
KCNQ1DN	duct epithelial cell	0.000505946867633611	0.8479455658460789	endothelial cell	False	below detection	False	False
KCNQ1DN	endothelial cell	-0.0007220283150672913	0.8479455658460789	endothelial cell	False	below detection	True	False
KCNQ1DN	epsilon cell	0.0	0.8479455658460789	endothelial cell	False	below detection	False	False
KCNQ1DN	leukocyte	0.0	0.8479455658460789	endothelial cell	False	below detection	False	False
KCNQ1DN	mesenchymal cell	-0.0004950719303451478	0.8479455658460789	endothelial cell	False	below detection	False	False
KCNQ1DN	unknown	0.0	0.8479455658460789	endothelial cell	False	below detection	False	False
IGF2-AS	PP cell	0.0	0.8413921650043512	delta cell	False	below detection	False	False
IGF2-AS	acinar cell	-4.056916804984212e-05	0.8413921650043512	delta cell	False	below detection	False	False
IGF2-AS	alpha cell	0.00015939516015350819	0.8413921650043512	delta cell	False	below detection	False	False
IGF2-AS	beta cell	-0.0019593918696045876	0.8413921650043512	delta cell	False	below detection	False	False
IGF2-AS	delta cell	-0.0014345103409141302	0.8413921650043512	delta cell	False	below detection	True	False
IGF2-AS	duct epithelial cell	0.0025919093750417233	0.8413921650043512	delta cell	False	below detection	False	False
IGF2-AS	endothelial cell	0.0	0.8413921650043512	delta cell	False	below detection	False	False
IGF2-AS	epsilon cell	0.0	0.8413921650043512	delta cell	False	below detection	False	False
IGF2-AS	leukocyte	0.0	0.8413921650043512	delta cell	False	below detection	False	False
IGF2-AS	mesenchymal cell	0.0018875898094847798	0.8413921650043512	delta cell	False	below detection	False	False
IGF2-AS	unknown	0.0065102363005280495	0.8413921650043512	delta cell	False	below detection	False	False
ITGB1-DT	PP cell	0.026154616847634315	0.8373121684322393	duct epithelial cell	False	below detection	False	False
ITGB1-DT	acinar cell	-0.0005419719964265823	0.8373121684322393	duct epithelial cell	False	below detection	False	False
ITGB1-DT	alpha cell	-0.004593484103679657	0.8373121684322393	duct epithelial cell	False	below detection	False	False
ITGB1-DT	beta cell	-0.003696531057357788	0.8373121684322393	duct epithelial cell	False	below detection	False	False
ITGB1-DT	delta cell	-0.0047726817429065704	0.8373121684322393	duct epithelial cell	False	below detection	False	False
ITGB1-DT	duct epithelial cell	-0.0036193877458572388	0.8373121684322393	duct epithelial cell	False	below detection	True	False
ITGB1-DT	endothelial cell	-0.0032710162922739983	0.8373121684322393	duct epithelial cell	False	below detection	False	False
ITGB1-DT	epsilon cell	0.0019628219306468964	0.8373121684322393	duct epithelial cell	False	below detection	False	False
ITGB1-DT	leukocyte	-0.014311964623630047	0.8373121684322393	duct epithelial cell	False	below detection	False	False
ITGB1-DT	mesenchymal cell	0.01761801540851593	0.8373121684322393	duct epithelial cell	False	below detection	False	False
ITGB1-DT	unknown	-0.0015995064750313759	0.8373121684322393	duct epithelial cell	False	below detection	False	False
NOTCH2	PP cell	-0.005292941816151142	0.8369317846699872	duct epithelial cell	True	duct epithelial cell	False	True
NOTCH2	acinar cell	0.020349085330963135	0.8369317846699872	duct epithelial cell	True	duct epithelial cell	False	True
NOTCH2	alpha cell	5.929754115641117e-05	0.8369317846699872	duct epithelial cell	True	duct epithelial cell	False	True
NOTCH2	beta cell	0.007478216663002968	0.8369317846699872	duct epithelial cell	True	duct epithelial cell	False	True
NOTCH2	delta cell	-0.000859663006849587	0.8369317846699872	duct epithelial cell	True	duct epithelial cell	False	True
NOTCH2	duct epithelial cell	0.09199461340904236	0.8369317846699872	duct epithelial cell	True	duct epithelial cell	True	True
NOTCH2	endothelial cell	0.011907937005162239	0.8369317846699872	duct epithelial cell	True	duct epithelial cell	False	True
NOTCH2	epsilon cell	0.03465735912322998	0.8369317846699872	duct epithelial cell	True	duct epithelial cell	False	True
NOTCH2	leukocyte	-0.015652239322662354	0.8369317846699872	duct epithelial cell	True	duct epithelial cell	False	True
NOTCH2	mesenchymal cell	0.07748845219612122	0.8369317846699872	duct epithelial cell	True	duct epithelial cell	False	True
NOTCH2	unknown	-0.005100047215819359	0.8369317846699872	duct epithelial cell	True	duct epithelial cell	False	True
KCNQ1	PP cell	0.0004683427105192095	0.8352810995799773	duct epithelial cell	False	below detection	False	False
KCNQ1	acinar cell	0.07666756212711334	0.8352810995799773	duct epithelial cell	False	below detection	False	False
KCNQ1	alpha cell	0.0013228426687419415	0.8352810995799773	duct epithelial cell	False	below detection	False	False
KCNQ1	beta cell	-0.0005449294112622738	0.8352810995799773	duct epithelial cell	False	below detection	False	False
KCNQ1	delta cell	0.021453887224197388	0.8352810995799773	duct epithelial cell	False	below detection	False	False
KCNQ1	duct epithelial cell	0.033812016248703	0.8352810995799773	duct epithelial cell	False	below detection	True	False
KCNQ1	endothelial cell	-0.04745500534772873	0.8352810995799773	duct epithelial cell	False	below detection	False	False
KCNQ1	epsilon cell	-0.0651940181851387	0.8352810995799773	duct epithelial cell	False	below detection	False	False
KCNQ1	leukocyte	0.0005472898483276367	0.8352810995799773	duct epithelial cell	False	below detection	False	False
KCNQ1	mesenchymal cell	-0.0042886752635240555	0.8352810995799773	duct epithelial cell	False	below detection	False	False
KCNQ1	unknown	-0.002573007717728615	0.8352810995799773	duct epithelial cell	False	below detection	False	False
PLPP1	PP cell	0.0020421864464879036	0.8291451652471078	endothelial cell	True	endothelial cell	False	True
PLPP1	acinar cell	0.028252840042114258	0.8291451652471078	endothelial cell	True	endothelial cell	False	True
PLPP1	alpha cell	-0.002661464735865593	0.8291451652471078	endothelial cell	True	endothelial cell	False	True
PLPP1	beta cell	-0.006570084020495415	0.8291451652471078	endothelial cell	True	endothelial cell	False	True
PLPP1	delta cell	0.037650950253009796	0.8291451652471078	endothelial cell	True	endothelial cell	False	True
PLPP1	duct epithelial cell	0.04982888698577881	0.8291451652471078	endothelial cell	True	endothelial cell	False	True
PLPP1	endothelial cell	0.2336815595626831	0.8291451652471078	endothelial cell	True	endothelial cell	True	True
PLPP1	epsilon cell	-0.039608411490917206	0.8291451652471078	endothelial cell	True	endothelial cell	False	True
PLPP1	leukocyte	-0.0027236915193498135	0.8291451652471078	endothelial cell	True	endothelial cell	False	True
PLPP1	mesenchymal cell	0.015598326921463013	0.8291451652471078	endothelial cell	True	endothelial cell	False	True
PLPP1	unknown	-0.0035828016698360443	0.8291451652471078	endothelial cell	True	endothelial cell	False	True
PALD1	PP cell	0.0	0.8283756059975632	leukocyte	False	below detection	False	False
PALD1	acinar cell	-0.0020231418311595917	0.8283756059975632	leukocyte	False	below detection	False	False
PALD1	alpha cell	-0.00010536419722484425	0.8283756059975632	leukocyte	False	below detection	False	False
PALD1	beta cell	-0.0001942400267580524	0.8283756059975632	leukocyte	False	below detection	False	False
PALD1	delta cell	0.002665950683876872	0.8283756059975632	leukocyte	False	below detection	False	False
PALD1	duct epithelial cell	-0.007984589785337448	0.8283756059975632	leukocyte	False	below detection	False	False
PALD1	endothelial cell	-0.05339140444993973	0.8283756059975632	leukocyte	False	below detection	False	False
PALD1	epsilon cell	0.0	0.8283756059975632	leukocyte	False	below detection	False	False
PALD1	leukocyte	-0.029843086376786232	0.8283756059975632	leukocyte	False	below detection	True	False
PALD1	mesenchymal cell	-0.00795082375407219	0.8283756059975632	leukocyte	False	below detection	False	False
PALD1	unknown	0.0004374606069177389	0.8283756059975632	leukocyte	False	below detection	False	False
LMO7	PP cell	0.06580784916877747	0.8198183924680615	duct epithelial cell	True	duct epithelial cell	False	True
