gene	cell_type	disease_state	n_cells	mean	median	pct_expressing	n_nonzero
EMSY	endothelial cell	Control	2744	0.09147230535745621	0.0	8.126822157434402	223
EMSY	endothelial cell	T1D	945	0.15661375224590302	0.0	13.333333333333334	126
EMSY	endothelial cell	T2D	1250	0.11919999867677689	0.0	10.4	130
EMSY	epsilon cell	AAB	35	0.17142857611179352	0.0	14.285714285714285	5
EMSY	epsilon cell	Control	97	0.1340206116437912	0.0	10.309278350515463	10
EMSY	epsilon cell	T1D	41	0.17073170840740204	0.0	14.634146341463413	6
EMSY	epsilon cell	T2D	23	0.08695652335882187	0.0	8.695652173913043	2
EMSY	leukocyte	AAB	136	0.14705882966518402	0.0	11.76470588235294	16
EMSY	leukocyte	Control	529	0.09262759983539581	0.0	8.128544423440454	43
EMSY	leukocyte	T1D	229	0.21834060549736023	0.0	16.593886462882097	38
EMSY	leukocyte	T2D	304	0.14473684132099152	0.0	12.5	38
EMSY	mesenchymal cell	AAB	1571	0.20305538177490234	0.0	16.677275620623806	262
EMSY	mesenchymal cell	Control	4411	0.14305146038532257	0.0	11.811380639310814	521
EMSY	mesenchymal cell	T1D	1132	0.17402826249599457	0.0	14.2226148409894	161
EMSY	mesenchymal cell	T2D	2473	0.20299232006072998	0.0	17.266477961989487	427
EMSY	unknown	AAB	901	0.028856825083494186	0.0	2.774694783573807	25
EMSY	unknown	Control	3424	0.03154205530881882	0.0	2.803738317757009	96
EMSY	unknown	T1D	1206	0.06384743005037308	0.0	5.05804311774461	61
EMSY	unknown	T2D	1828	0.037199124693870544	0.0	3.555798687089715	65
FADS1	PP cell	AAB	447	0.22371365129947662	0.0	14.317673378076062	64
FADS1	PP cell	Control	1402	0.1569186896085739	0.0	12.91012838801712	181
FADS1	PP cell	T1D	362	0.41436463594436646	0.0	26.519337016574585	96
FADS1	PP cell	T2D	614	0.20358306169509888	0.0	16.286644951140065	100
FADS1	acinar cell	AAB	6645	0.061700526624917984	0.0	5.4778028592927015	364
FADS1	acinar cell	Control	25693	0.06998015195131302	0.0	5.919900361966294	1521
FADS1	acinar cell	T1D	11264	0.3041548430919647	0.0	18.732244318181817	2110
FADS1	acinar cell	T2D	15892	0.054996225982904434	0.0	4.599798640825573	731
FADS1	alpha cell	AAB	8759	0.2275373935699463	0.0	16.851238725881952	1476
FADS1	alpha cell	Control	31545	0.2498018741607666	0.0	17.59391345696624	5550
FADS1	alpha cell	T1D	8175	0.4455045759677887	0.0	29.223241590214066	2389
FADS1	alpha cell	T2D	16634	0.3039557635784149	0.0	20.67452206324396	3439
FADS1	beta cell	AAB	8523	0.3993898928165436	0.0	22.750205326762877	1939
FADS1	beta cell	Control	27160	0.3082474172115326	0.0	18.991163475699558	5158
FADS1	beta cell	T1D	715	0.6097902059555054	0.0	33.00699300699301	236
FADS1	beta cell	T2D	8161	0.4715108573436737	0.0	26.663399093248373	2176
FADS1	delta cell	AAB	655	0.23358778655529022	0.0	17.251908396946565	113
FADS1	delta cell	Control	3358	0.2150089293718338	0.0	14.085765336509828	473
FADS1	delta cell	T1D	737	0.3622795045375824	0.0	24.830393487109905	183
FADS1	delta cell	T2D	919	0.31338411569595337	0.0	20.348204570184983	187
FADS1	duct epithelial cell	AAB	3313	0.12677331268787384	0.0	10.20223362511319	338
FADS1	duct epithelial cell	Control	6724	0.14396192133426666	0.0	11.629982153480071	782
FADS1	duct epithelial cell	T1D	5311	0.2541894316673279	0.0	18.941818866503482	1006
FADS1	duct epithelial cell	T2D	4877	0.09575558453798294	0.0	7.340578224318229	358
FADS1	endothelial cell	AAB	913	0.06790799647569656	0.0	5.476451259583789	50
FADS1	endothelial cell	Control	2744	0.09293002635240555	0.0	6.96064139941691	191
FADS1	endothelial cell	T1D	945	0.1439153403043747	0.0	11.322751322751323	107
FADS1	endothelial cell	T2D	1250	0.08560000360012054	0.0	7.84	98
FADS1	epsilon cell	AAB	35	0.17142857611179352	0.0	14.285714285714285	5
FADS1	epsilon cell	Control	97	0.15463916957378387	0.0	13.402061855670103	13
FADS1	epsilon cell	T1D	41	0.24390244483947754	0.0	19.51219512195122	8
FADS1	epsilon cell	T2D	23	0.260869562625885	0.0	13.043478260869565	3
FADS1	leukocyte	AAB	136	0.2647058963775635	0.0	18.38235294117647	25
FADS1	leukocyte	Control	529	0.22495274245738983	0.0	17.20226843100189	91
FADS1	leukocyte	T1D	229	0.2532750964164734	0.0	17.903930131004365	41
FADS1	leukocyte	T2D	304	0.14144736528396606	0.0	13.157894736842104	40
FADS1	mesenchymal cell	AAB	1571	0.26288989186286926	0.0	17.12285168682368	269
FADS1	mesenchymal cell	Control	4411	0.5796871185302734	0.0	23.713443663568352	1046
FADS1	mesenchymal cell	T1D	1132	0.6316254138946533	0.0	31.18374558303887	353
FADS1	mesenchymal cell	T2D	2473	0.3469470143318176	0.0	20.744035584310556	513
FADS1	unknown	AAB	901	0.03440621495246887	0.0	2.4417314095449503	22
FADS1	unknown	Control	3424	0.04059579595923424	0.0	2.9789719626168223	102
FADS1	unknown	T1D	1206	0.08126036822795868	0.0	5.804311774461028	70
FADS1	unknown	T2D	1828	0.05142232030630112	0.0	3.8293216630196936	70
FADS2	PP cell	AAB	447	0.10961968451738358	0.0	8.277404921700224	37
FADS2	PP cell	Control	1402	0.06990014016628265	0.0	5.991440798858773	84
FADS2	PP cell	T1D	362	0.11878453195095062	0.0	10.220994475138122	37
FADS2	PP cell	T2D	614	0.12377849966287613	0.0	10.260586319218241	63
FADS2	acinar cell	AAB	6645	0.010383747518062592	0.0	1.0082768999247556	67
FADS2	acinar cell	Control	25693	0.01082006748765707	0.0	1.0430856653563227	268
FADS2	acinar cell	T1D	11264	0.04527698829770088	0.0	3.6576704545454546	412
FADS2	acinar cell	T2D	15892	0.010885979980230331	0.0	1.01308834633778	161
FADS2	alpha cell	AAB	8759	0.21326635777950287	0.0	15.915058796666287	1394
FADS2	alpha cell	Control	31545	0.17188143730163574	0.0	13.101917895070534	4133
FADS2	alpha cell	T1D	8175	0.31376147270202637	0.0	21.859327217125383	1787
FADS2	alpha cell	T2D	16634	0.20410004258155823	0.0	15.624624263556571	2599
FADS2	beta cell	AAB	8523	0.14079549908638	0.0	11.392702100199461	971
FADS2	beta cell	Control	27160	0.10670103132724762	0.0	8.527245949926362	2316
FADS2	beta cell	T1D	715	0.23916083574295044	0.0	18.181818181818183	130
FADS2	beta cell	T2D	8161	0.20132336020469666	0.0	15.574071804925868	1271
FADS2	delta cell	AAB	655	0.0625954195857048	0.0	5.801526717557252	38
FADS2	delta cell	Control	3358	0.05300774425268173	0.0	4.198927933293628	141
FADS2	delta cell	T1D	737	0.08005427569150925	0.0	6.7842605156037985	50
FADS2	delta cell	T2D	919	0.08487486094236374	0.0	6.093579978237215	56
FADS2	duct epithelial cell	AAB	3313	0.030485965311527252	0.0	2.263809236341684	75
FADS2	duct epithelial cell	Control	6724	0.02721594274044037	0.0	2.483640690065437	167
FADS2	duct epithelial cell	T1D	5311	0.05498022958636284	0.0	4.500094144228959	239
FADS2	duct epithelial cell	T2D	4877	0.010662292130291462	0.0	0.943202788599549	46
FADS2	endothelial cell	AAB	913	0.0219058059155941	0.0	1.7524644030668126	16
FADS2	endothelial cell	Control	2744	0.021501457318663597	0.0	1.7128279883381923	47
FADS2	endothelial cell	T1D	945	0.04973544925451279	0.0	2.9629629629629632	28
FADS2	endothelial cell	T2D	1250	0.01759999990463257	0.0	1.44	18
FADS2	epsilon cell	AAB	35	0.02857142873108387	0.0	2.857142857142857	1
FADS2	epsilon cell	Control	97	0.05154639109969139	0.0	4.123711340206185	4
FADS2	epsilon cell	T1D	41	0.024390242993831635	0.0	2.4390243902439024	1
FADS2	epsilon cell	T2D	23	0.043478261679410934	0.0	4.3478260869565215	1
FADS2	leukocyte	AAB	136	0.0	0.0	0.0	0
FADS2	leukocyte	Control	529	0.02079395018517971	0.0	1.5122873345935728	8
FADS2	leukocyte	T1D	229	0.0	0.0	0.0	0
FADS2	leukocyte	T2D	304	0.003289473708719015	0.0	0.3289473684210526	1
FADS2	mesenchymal cell	AAB	1571	0.07065563648939133	0.0	5.728835136855507	90
FADS2	mesenchymal cell	Control	4411	0.18249830603599548	0.0	10.949897982316935	483
FADS2	mesenchymal cell	T1D	1132	0.5883392095565796	0.0	22.34982332155477	253
FADS2	mesenchymal cell	T2D	2473	0.09057824313640594	0.0	6.833805095026284	169
FADS2	unknown	AAB	901	0.015538291074335575	0.0	1.3318534961154271	12
FADS2	unknown	Control	3424	0.004964953288435936	0.0	0.4964953271028037	17
FADS2	unknown	T1D	1206	0.030679933726787567	0.0	2.0729684908789388	25
FADS2	unknown	T2D	1828	0.008205689489841461	0.0	0.7658643326039387	14
FAP	PP cell	AAB	447	0.008948545902967453	0.0	0.8948545861297539	4
FAP	PP cell	Control	1402	0.0071326675824820995	0.0	0.4992867332382311	7
FAP	PP cell	T1D	362	0.04696132615208626	0.0	2.4861878453038675	9
FAP	PP cell	T2D	614	0.016286645084619522	0.0	1.3029315960912053	8
FAP	acinar cell	AAB	6645	0.002708803629502654	0.0	0.2558314522197141	17
FAP	acinar cell	Control	25693	0.009496750310063362	0.0	0.8757249056163158	225
FAP	acinar cell	T1D	11264	0.00790127832442522	0.0	0.7546164772727273	85
FAP	acinar cell	T2D	15892	0.0043418072164058685	0.0	0.40901082305562547	65
FAP	alpha cell	AAB	8759	0.3232104182243347	0.0	22.23998173307455	1948
FAP	alpha cell	Control	31545	0.4181962311267853	0.0	22.653352353780313	7146
FAP	alpha cell	T1D	8175	0.4930886924266815	0.0	28.53822629969419	2333
FAP	alpha cell	T2D	16634	0.5013225674629211	0.0	28.423710472526153	4728
FAP	beta cell	AAB	8523	0.008330400101840496	0.0	0.6101138096914231	52
FAP	beta cell	Control	27160	0.021539028733968735	0.0	1.6126656848306336	438
FAP	beta cell	T1D	715	0.005594405811280012	0.0	0.5594405594405595	4
FAP	beta cell	T2D	8161	0.015806887298822403	0.0	1.262100232814606	103
FAP	delta cell	AAB	655	0.007633587811142206	0.0	0.6106870229007634	4
FAP	delta cell	Control	3358	0.03275759518146515	0.0	1.846337105419893	62
FAP	delta cell	T1D	737	0.021709633991122246	0.0	1.2211668928086838	9
FAP	delta cell	T2D	919	0.014145811088383198	0.0	0.9793253536452665	9
FAP	duct epithelial cell	AAB	3313	0.0033202534541487694	0.0	0.3018412315122246	10
FAP	duct epithelial cell	Control	6724	0.0026769780088216066	0.0	0.2676977989292088	18
FAP	duct epithelial cell	T1D	5311	0.00640180753543973	0.0	0.5648653737525889	30
FAP	duct epithelial cell	T2D	4877	0.0006151322741061449	0.0	0.061513225343448844	3
FAP	endothelial cell	AAB	913	0.06352683156728745	0.0	4.381161007667032	40
FAP	endothelial cell	Control	2744	0.015306122601032257	0.0	1.3848396501457727	38
FAP	endothelial cell	T1D	945	0.06560846418142319	0.0	4.656084656084656	44
FAP	endothelial cell	T2D	1250	0.02879999950528145	0.0	2.56	32
FAP	epsilon cell	AAB	35	0.0	0.0	0.0	0
FAP	epsilon cell	Control	97	0.0	0.0	0.0	0
FAP	epsilon cell	T1D	41	0.0	0.0	0.0	0
FAP	epsilon cell	T2D	23	0.0	0.0	0.0	0
FAP	leukocyte	AAB	136	0.007352941203862429	0.0	0.7352941176470588	1
FAP	leukocyte	Control	529	0.005671077407896519	0.0	0.3780718336483932	2
FAP	leukocyte	T1D	229	0.0	0.0	0.0	0
FAP	leukocyte	T2D	304	0.0	0.0	0.0	0
FAP	mesenchymal cell	AAB	1571	0.9077020883560181	0.0	28.453214513049012	447
FAP	mesenchymal cell	Control	4411	0.8369984030723572	0.0	29.267739741555204	1291
FAP	mesenchymal cell	T1D	1132	1.5803886651992798	0.0	41.07773851590106	465
FAP	mesenchymal cell	T2D	2473	0.697533369064331	0.0	29.357056207035985	726
FAP	unknown	AAB	901	0.017758047208189964	0.0	0.6659267480577136	6
FAP	unknown	Control	3424	0.018691588193178177	0.0	1.5478971962616823	53
FAP	unknown	T1D	1206	0.08043117821216583	0.0	4.1459369817578775	50
FAP	unknown	T2D	1828	0.015864333137869835	0.0	0.9846827133479212	18
FARP2	PP cell	AAB	447	0.08053690940141678	0.0	7.606263982102908	34
FARP2	PP cell	Control	1402	0.07774607837200165	0.0	7.346647646219687	103
FARP2	PP cell	T1D	362	0.2016574591398239	0.0	16.022099447513813	58
FARP2	PP cell	T2D	614	0.13029316067695618	0.0	11.400651465798045	70
FARP2	acinar cell	AAB	6645	0.19352896511554718	0.0	14.988713318284425	996
FARP2	acinar cell	Control	25693	0.10461993515491486	0.0	8.91293348382828	2290
FARP2	acinar cell	T1D	11264	0.22993607819080353	0.0	17.96875	2024
FARP2	acinar cell	T2D	15892	0.15982884168624878	0.0	12.987666750566323	2064
FARP2	alpha cell	AAB	8759	0.12615595757961273	0.0	11.131407694942345	975
FARP2	alpha cell	Control	31545	0.09358059614896774	0.0	8.464098906324297	2670
FARP2	alpha cell	T1D	8175	0.18654434382915497	0.0	15.730886850152906	1286
FARP2	alpha cell	T2D	16634	0.1275700330734253	0.0	10.977515931225202	1826
FARP2	beta cell	AAB	8523	0.09926082193851471	0.0	8.729320661738825	744
FARP2	beta cell	Control	27160	0.089359350502491	0.0	7.9381443298969065	2156
FARP2	beta cell	T1D	715	0.285314679145813	0.0	21.3986013986014	153
FARP2	beta cell	T2D	8161	0.12400440871715546	0.0	10.844259281950741	885
FARP2	delta cell	AAB	655	0.12366412580013275	0.0	10.229007633587786	67
FARP2	delta cell	Control	3358	0.09886837750673294	0.0	8.963668850506254	301
FARP2	delta cell	T1D	737	0.19674354791641235	0.0	16.010854816824967	118
FARP2	delta cell	T2D	919	0.1501632183790207	0.0	13.384113166485308	123
FARP2	duct epithelial cell	AAB	3313	0.4636281430721283	0.0	31.54240869302747	1045
FARP2	duct epithelial cell	Control	6724	0.26472339034080505	0.0	20.568114217727544	1383
FARP2	duct epithelial cell	T1D	5311	0.3639615774154663	0.0	27.11353794012427	1440
FARP2	duct epithelial cell	T2D	4877	0.3258150517940521	0.0	24.09267992618413	1175
FARP2	endothelial cell	AAB	913	0.10295728594064713	0.0	9.090909090909092	83
FARP2	endothelial cell	Control	2744	0.06341107934713364	0.0	5.794460641399417	159
FARP2	endothelial cell	T1D	945	0.09312169253826141	0.0	8.465608465608465	80
FARP2	endothelial cell	T2D	1250	0.1088000014424324	0.0	9.76	122
FARP2	epsilon cell	AAB	35	0.11428571492433548	0.0	11.428571428571429	4
FARP2	epsilon cell	Control	97	0.1340206116437912	0.0	13.402061855670103	13
FARP2	epsilon cell	T1D	41	0.26829269528388977	0.0	21.951219512195124	9
FARP2	epsilon cell	T2D	23	0.260869562625885	0.0	26.08695652173913	6
FARP2	leukocyte	AAB	136	0.11764705926179886	0.0	11.76470588235294	16
FARP2	leukocyte	Control	529	0.12098298966884613	0.0	11.909262759924385	63
FARP2	leukocyte	T1D	229	0.17467248439788818	0.0	16.593886462882097	38
FARP2	leukocyte	T2D	304	0.1184210553765297	0.0	10.197368421052632	31
FARP2	mesenchymal cell	AAB	1571	0.19541692733764648	0.0	15.658816040738383	246
FARP2	mesenchymal cell	Control	4411	0.13262298703193665	0.0	11.516662888233961	508
FARP2	mesenchymal cell	T1D	1132	0.2058303952217102	0.0	17.226148409893995	195
FARP2	mesenchymal cell	T2D	2473	0.1758997142314911	0.0	15.082895268904165	373
FARP2	unknown	AAB	901	0.03440621495246887	0.0	3.107658157602664	28
FARP2	unknown	Control	3424	0.038259346038103104	0.0	3.387850467289719	116
FARP2	unknown	T1D	1206	0.08540630340576172	0.0	6.7164179104477615	81
FARP2	unknown	T2D	1828	0.07494529336690903	0.0	6.5098468271334795	119
FASLG	PP cell	AAB	447	0.0	0.0	0.0	0
FASLG	PP cell	Control	1402	0.0	0.0	0.0	0
FASLG	PP cell	T1D	362	0.0	0.0	0.0	0
FASLG	PP cell	T2D	614	0.0	0.0	0.0	0
FASLG	acinar cell	AAB	6645	0.0	0.0	0.0	0
FASLG	acinar cell	Control	25693	0.0	0.0	0.0	0
FASLG	acinar cell	T1D	11264	0.0	0.0	0.0	0
FASLG	acinar cell	T2D	15892	6.292474427027628e-05	0.0	0.006292474200855777	1
FASLG	alpha cell	AAB	8759	0.00011416828056098893	0.0	0.011416828405069072	1
FASLG	alpha cell	Control	31545	0.0	0.0	0.0	0
FASLG	alpha cell	T1D	8175	0.00012232415610924363	0.0	0.012232415902140673	1
FASLG	alpha cell	T2D	16634	0.00036070699570700526	0.0	0.036070698569195626	6
FASLG	beta cell	AAB	8523	0.0	0.0	0.0	0
FASLG	beta cell	Control	27160	3.681885209516622e-05	0.0	0.003681885125184094	1
FASLG	beta cell	T1D	715	0.0	0.0	0.0	0
FASLG	beta cell	T2D	8161	0.0	0.0	0.0	0
FASLG	delta cell	AAB	655	0.0	0.0	0.0	0
FASLG	delta cell	Control	3358	0.0	0.0	0.0	0
FASLG	delta cell	T1D	737	0.0	0.0	0.0	0
FASLG	delta cell	T2D	919	0.0	0.0	0.0	0
FASLG	duct epithelial cell	AAB	3313	0.0	0.0	0.0	0
FASLG	duct epithelial cell	Control	6724	0.0	0.0	0.0	0
FASLG	duct epithelial cell	T1D	5311	0.0	0.0	0.0	0
FASLG	duct epithelial cell	T2D	4877	0.0	0.0	0.0	0
FASLG	endothelial cell	AAB	913	0.0	0.0	0.0	0
FASLG	endothelial cell	Control	2744	0.0	0.0	0.0	0
FASLG	endothelial cell	T1D	945	0.0	0.0	0.0	0
FASLG	endothelial cell	T2D	1250	0.0	0.0	0.0	0
FASLG	epsilon cell	AAB	35	0.0	0.0	0.0	0
FASLG	epsilon cell	Control	97	0.0	0.0	0.0	0
FASLG	epsilon cell	T1D	41	0.0	0.0	0.0	0
FASLG	epsilon cell	T2D	23	0.0	0.0	0.0	0
FASLG	leukocyte	AAB	136	0.0	0.0	0.0	0
FASLG	leukocyte	Control	529	0.0	0.0	0.0	0
FASLG	leukocyte	T1D	229	0.0043668122962117195	0.0	0.43668122270742354	1
FASLG	leukocyte	T2D	304	0.0	0.0	0.0	0
FASLG	mesenchymal cell	AAB	1571	0.0	0.0	0.0	0
FASLG	mesenchymal cell	Control	4411	0.0	0.0	0.0	0
FASLG	mesenchymal cell	T1D	1132	0.0	0.0	0.0	0
FASLG	mesenchymal cell	T2D	2473	0.0	0.0	0.0	0
FASLG	unknown	AAB	901	0.0	0.0	0.0	0
FASLG	unknown	Control	3424	0.0	0.0	0.0	0
FASLG	unknown	T1D	1206	0.0016583747928962111	0.0	0.16583747927031509	2
FASLG	unknown	T2D	1828	0.0005470459582284093	0.0	0.05470459518599562	1
FKRP	PP cell	AAB	447	0.06935123354196548	0.0	6.487695749440715	29
FKRP	PP cell	Control	1402	0.04422253742814064	0.0	3.9942938659058487	56
FKRP	PP cell	T1D	362	0.09116022288799286	0.0	8.011049723756907	29
FKRP	PP cell	T2D	614	0.05211726203560829	0.0	4.88599348534202	30
FKRP	acinar cell	AAB	6645	0.055079005658626556	0.0	4.90594431903687	326
FKRP	acinar cell	Control	25693	0.030591990798711777	0.0	2.90351457595454	746
FKRP	acinar cell	T1D	11264	0.09703480452299118	0.0	8.7890625	990
FKRP	acinar cell	T2D	15892	0.039831362664699554	0.0	3.775484520513466	600
FKRP	alpha cell	AAB	8759	0.07946112751960754	0.0	7.398104806484758	648
FKRP	alpha cell	Control	31545	0.057473450899124146	0.0	5.2781740370898715	1665
FKRP	alpha cell	T1D	8175	0.11828745901584625	0.0	10.568807339449542	864
FKRP	alpha cell	T2D	16634	0.07063844799995422	0.0	6.402548996032223	1065
FKRP	beta cell	AAB	8523	0.05784348398447037	0.0	5.244632171770503	447
FKRP	beta cell	Control	27160	0.04532400518655777	0.0	4.1384388807069215	1124
FKRP	beta cell	T1D	715	0.072727270424366	0.0	6.153846153846154	44
FKRP	beta cell	T2D	8161	0.08124004304409027	0.0	7.401053792427399	604
FKRP	delta cell	AAB	655	0.06106870248913765	0.0	5.801526717557252	38
FKRP	delta cell	Control	3358	0.04556283354759216	0.0	4.318046456223943	145
FKRP	delta cell	T1D	737	0.08819538354873657	0.0	8.412483039348711	62
FKRP	delta cell	T2D	919	0.08269858360290527	0.0	7.725788900979326	71
FKRP	duct epithelial cell	AAB	3313	0.06036824733018875	0.0	5.463326290371265	181
FKRP	duct epithelial cell	Control	6724	0.040749553591012955	0.0	3.9411064842355743	265
FKRP	duct epithelial cell	T1D	5311	0.07945773005485535	0.0	7.3055921672001505	388
FKRP	duct epithelial cell	T2D	4877	0.055566947907209396	0.0	5.146606520401886	251
FKRP	endothelial cell	AAB	913	0.04600219056010246	0.0	3.8335158817086525	35
FKRP	endothelial cell	Control	2744	0.025874635204672813	0.0	2.4052478134110786	66
FKRP	endothelial cell	T1D	945	0.04021164029836655	0.0	3.7037037037037033	35
FKRP	endothelial cell	T2D	1250	0.03999999910593033	0.0	3.84	48
FKRP	epsilon cell	AAB	35	0.05714285746216774	0.0	5.714285714285714	2
FKRP	epsilon cell	Control	97	0.0824742242693901	0.0	8.24742268041237	8
FKRP	epsilon cell	T1D	41	0.12195122241973877	0.0	12.195121951219512	5
FKRP	epsilon cell	T2D	23	0.043478261679410934	0.0	4.3478260869565215	1
FKRP	leukocyte	AAB	136	0.007352941203862429	0.0	0.7352941176470588	1
FKRP	leukocyte	Control	529	0.013232514262199402	0.0	1.3232514177693762	7
FKRP	leukocyte	T1D	229	0.0393013097345829	0.0	3.056768558951965	7
FKRP	leukocyte	T2D	304	0.019736841320991516	0.0	1.9736842105263157	6
FKRP	mesenchymal cell	AAB	1571	0.06238064914941788	0.0	5.537873965626989	87
FKRP	mesenchymal cell	Control	4411	0.04964860528707504	0.0	4.511448651099524	199
FKRP	mesenchymal cell	T1D	1132	0.07508833706378937	0.0	6.448763250883392	73
FKRP	mesenchymal cell	T2D	2473	0.06146381050348282	0.0	5.6611403154063895	140
FKRP	unknown	AAB	901	0.011098778806626797	0.0	0.9988901220865706	9
FKRP	unknown	Control	3424	0.007885513827204704	0.0	0.7885514018691588	27
FKRP	unknown	T1D	1206	0.019900497049093246	0.0	1.658374792703151	20
FKRP	unknown	T2D	1828	0.011487964540719986	0.0	0.9846827133479212	18
FLI1	PP cell	AAB	447	0.0	0.0	0.0	0
FLI1	PP cell	Control	1402	0.0	0.0	0.0	0
FLI1	PP cell	T1D	362	0.0	0.0	0.0	0
FLI1	PP cell	T2D	614	0.0016286644386127591	0.0	0.16286644951140067	1
FLI1	acinar cell	AAB	6645	0.00045146726188249886	0.0	0.04514672686230248	3
FLI1	acinar cell	Control	25693	0.0012454753741621971	0.0	0.11676332074884209	30
FLI1	acinar cell	T1D	11264	0.001953125	0.0	0.1953125	22
FLI1	acinar cell	T2D	15892	0.003586710197851062	0.0	0.30833123584193306	49
FLI1	alpha cell	AAB	8759	0.00011416828056098893	0.0	0.011416828405069072	1
FLI1	alpha cell	Control	31545	0.0003170074487570673	0.0	0.028530670470756064	9
FLI1	alpha cell	T1D	8175	0.00012232415610924363	0.0	0.012232415902140673	1
FLI1	alpha cell	T2D	16634	0.00042082482832483947	0.0	0.036070698569195626	6
FLI1	beta cell	AAB	8523	0.00011732958228094503	0.0	0.011732957878681215	1
FLI1	beta cell	Control	27160	0.000810014724265784	0.0	0.08100147275405008	22
FLI1	beta cell	T1D	715	0.0	0.0	0.0	0
FLI1	beta cell	T2D	8161	0.0001225340092787519	0.0	0.012253400318588408	1
FLI1	delta cell	AAB	655	0.0	0.0	0.0	0
FLI1	delta cell	Control	3358	0.0008933889330364764	0.0	0.05955926146515784	2
FLI1	delta cell	T1D	737	0.0	0.0	0.0	0
FLI1	delta cell	T2D	919	0.0	0.0	0.0	0
FLI1	duct epithelial cell	AAB	3313	0.0003018412389792502	0.0	0.030184123151222455	1
FLI1	duct epithelial cell	Control	6724	0.0005948839825578034	0.0	0.0446162998215348	3
FLI1	duct epithelial cell	T1D	5311	0.00018828845350071788	0.0	0.018828845791752966	1
FLI1	duct epithelial cell	T2D	4877	0.0014353086007758975	0.0	0.1025220422390814	5
FLI1	endothelial cell	AAB	913	0.13472069799900055	0.0	11.610076670317634	106
FLI1	endothelial cell	Control	2744	0.08454810827970505	0.0	7.215743440233237	198
FLI1	endothelial cell	T1D	945	0.12275132536888123	0.0	10.264550264550266	97
FLI1	endothelial cell	T2D	1250	0.13359999656677246	0.0	11.600000000000001	145
FLI1	epsilon cell	AAB	35	0.02857142873108387	0.0	2.857142857142857	1
FLI1	epsilon cell	Control	97	0.0	0.0	0.0	0
FLI1	epsilon cell	T1D	41	0.0	0.0	0.0	0
FLI1	epsilon cell	T2D	23	0.0	0.0	0.0	0
FLI1	leukocyte	AAB	136	0.09558823704719543	0.0	8.823529411764707	12
FLI1	leukocyte	Control	529	0.043478261679410934	0.0	3.780718336483932	20
FLI1	leukocyte	T1D	229	0.08296943455934525	0.0	7.423580786026202	17
FLI1	leukocyte	T2D	304	0.07236842066049576	0.0	6.907894736842106	21
FLI1	mesenchymal cell	AAB	1571	0.049649905413389206	0.0	4.519414385741566	71
FLI1	mesenchymal cell	Control	4411	0.04534119367599487	0.0	3.99002493765586	176
FLI1	mesenchymal cell	T1D	1132	0.03798586502671242	0.0	3.2685512367491167	37
FLI1	mesenchymal cell	T2D	2473	0.054589565843343735	0.0	4.973716134249899	123
FLI1	unknown	AAB	901	0.0011098779505118728	0.0	0.11098779134295228	1
FLI1	unknown	Control	3424	0.0075934580527246	0.0	0.7593457943925234	26
FLI1	unknown	T1D	1206	0.005804311949759722	0.0	0.4975124378109453	6
FLI1	unknown	T2D	1828	0.005470459349453449	0.0	0.5470459518599562	10
FTO	PP cell	AAB	447	0.14541387557983398	0.0	13.422818791946309	60
FTO	PP cell	Control	1402	0.12624821066856384	0.0	11.198288159771755	157
FTO	PP cell	T1D	362	0.3287292718887329	0.0	23.756906077348066	86
FTO	PP cell	T2D	614	0.2068403959274292	0.0	18.241042345276874	112
FTO	acinar cell	AAB	6645	0.04981188848614693	0.0	4.54477050413845	302
FTO	acinar cell	Control	25693	0.04880706965923309	0.0	4.49538784883042	1155
FTO	acinar cell	T1D	11264	0.13991476595401764	0.0	11.514559659090908	1297
FTO	acinar cell	T2D	15892	0.07160835713148117	0.0	6.418323684872893	1020
FTO	alpha cell	AAB	8759	0.1067473441362381	0.0	9.498801233017467	832
FTO	alpha cell	Control	31545	0.12220637500286102	0.0	10.648280234585512	3359
FTO	alpha cell	T1D	8175	0.21321101486682892	0.0	17.68807339449541	1446
FTO	alpha cell	T2D	16634	0.15492364764213562	0.0	13.28604063965372	2210
FTO	beta cell	AAB	8523	0.16836795210838318	0.0	14.290742696233721	1218
FTO	beta cell	Control	27160	0.1451030969619751	0.0	12.301178203240058	3341
FTO	beta cell	T1D	715	0.4083915948867798	0.0	26.013986013986013	186
FTO	beta cell	T2D	8161	0.21688517928123474	0.0	17.436588653351304	1423
FTO	delta cell	AAB	655	0.16030533611774445	0.0	14.50381679389313	95
FTO	delta cell	Control	3358	0.1602144092321396	0.0	13.400833829660513	450
FTO	delta cell	T1D	737	0.30257803201675415	0.0	23.88059701492537	176
FTO	delta cell	T2D	919	0.24156692624092102	0.0	19.368879216539717	178
FTO	duct epithelial cell	AAB	3313	0.19408391416072845	0.0	16.480531240567462	546
FTO	duct epithelial cell	Control	6724	0.13072575628757477	0.0	11.511005353955978	774
FTO	duct epithelial cell	T1D	5311	0.21559028327465057	0.0	17.491997740538505	929
FTO	duct epithelial cell	T2D	4877	0.15726880729198456	0.0	13.532909575558746	660
FTO	endothelial cell	AAB	913	0.08981379866600037	0.0	7.886089813800658	72
FTO	endothelial cell	Control	2744	0.07944606244564056	0.0	7.033527696793003	193
FTO	endothelial cell	T1D	945	0.11957672238349915	0.0	11.11111111111111	105
